10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,98701938
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,54432418
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,88430226
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,67168781
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,121151575
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,65794443
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,78926747
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,78005896
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,81065008
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,84680356
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,78420794
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,56204019
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,86553318
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,67930512
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,99511730
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,108445599
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,97679482
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,73459508
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,89536628
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,69497502
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,108613789
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,119938023
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,91471085
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,61661587
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,87838074
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,73391571
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,81436390
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,58079115
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,142762290
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,63470547
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,93893562
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,77938099
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,107510318
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,55424171
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,82332203
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,72181977
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,79902478
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,59473797
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,100610123
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,74195480
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,84486726
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,72565276
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,98070133
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,92417786
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,81543288
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,74931361
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,90670998
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,60874840
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,76625641
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,76525159
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,89393517
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,61822752
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,76754877
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,96810461
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,96199477
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,63964295
10000,3333,Entropy,32768,32768,10,33340,6,0,put/remote,143436799
10000,3333,Entropy,32768,32768,10,33340,6,0,get/remote,71166035
